0.0665118484440394, 3.4
0.042842088423575904, 3.1
0.0354985285103598, 2.6
0.049473824799867214, 2.9
0.009922133035404563, 2.8
0.05066279492140099, 2.8
0.05735523193208788, 2.8
0.042219940494330976, 2.8
0.02799555903084432, 2.7
0.014497677555474283, 2.6
0.04484526012751521, 2.8
0.35581602281853447, 2.8
0.012694748990190394, 2.9
0.05479189767717675, 3.1
0.01999893122372355, 2.6
0.03477361694192059, 2.4
0.022282105253011497, 2.6
0.03450547537679588, 2.5
0.0864891276143172, 2.9
0.023049048079683946, 2.6
0.07430528558742949, 2.8
0.042199413543576016, 3.1
0.00982170629940687, 3.4
0.03909799340764491, 3.1
0.011633567589166567, 2.8
0.36451761842490327, 2.8
0.18755971197552745, 2.8
0.039696538274657925, 2.7
0.054754938896315004, 2.8
0.032353801021398905, 2.8
0.04632099036401565, 2.9
0.01471055665972326, 2.8
0.073782497813218, 2.8
0.022490556590882557, 3.0
0.03850386605608149, 3.2
0.09453580853191737, 2.8
0.017053284227068307, 2.8
0.04016558344318181, 2.8
0.03187076059930456, 2.5
0.02716747933986712, 2.8
0.07359771814363655, 2.9
0.03522064777409977, 2.8
0.029254605904767878, 2.8
0.05037885172593263, 2.9
0.08808200217624428, 2.8
0.056875636679306465, 2.8
0.027712528162610373, 2.1
0.023154436713788622, 2.7
0.5665563392737103, 2.8
0.04278948402518946, 2.6
0.06349854651328768, 2.8
0.047647880032766855, 2.9
0.03184824748010093, 2.9
0.03784938434979774, 2.6
0.034688201840110254, 2.9
0.05194232462824113, 2.8
0.07176538989481414, 3.3
0.07371615341733767, 3.2
0.04419308291225403, 3.1
0.0007337140725171134, 2.7
0.03455304174970906, 2.6
0.04409451674860906, 2.9
0.07640051692858443, 3.3
0.0974104168788618, 3.1
0.05728478047449939, 3.1
0.01430671102254107, 3.5
0.04384709367603641, 3.1
0.033792216760731096, 3.1
0.03571343010775336, 3.1
0.03385636646444906, 3.1
0.030983722235523353, 3.5
0.12282925566749149, 3.1
0.0769623390872858, 3.3
0.4147620565390995, 2.1
0.0357307422265685, 2.8
0.02011087515814202, 3.1
0.03464230495282143, 3.4
0.07065740018788118, 3.1
0.20636226117115503, 3.3
0.006153200008956667, 3.3
0.11606559369975102, 3.5
0.03279865656687015, 3.3
0.10403804153126921, 3.5
0.1354611072023589, 3.5
0.033253279001069225, 3.1
0.04256091286888329, 3.1
0.12062366096054276, 3.5
0.14908230150225812, 3.5
0.10783897830203479, 3.1
0.016037260049534544, 3.1
0.035809224960133494, 3.1
0.04083811441068637, 3.5
0.059053278113272316, 3.1
0.028299435825514387, 3.1
0.24324975173282826, 3.5
0.16699551055854248, 3.5
0.053177505152329524, 3.2
0.17401136806836306, 3.1
0.1939475661762084, 3.1
0.047062370492169575, 3.1
0.032536457204544005, 3.1
0.06615103804301518, 3.1
0.02982760426213001, 3.1
0.0503276509283552, 3.1
0.026889906191770025, 3.1
0.09528328479028011, 3.5
0.21635527094712467, 3.5
0.7206597041551316, 3.5
0.011675463129071887, 3.5
0.109471825877281, 3.1
0.054669426309274724, 3.1
0.26495894821426513, 3.5
0.1925260146347156, 3.3
0.045177050410084234, 3.1
0.4237591842160276, 4.1
0.0939018591752266, 3.5
0.5246026332033736, 4.1
0.451754901455389, 4.1
0.006539075579459661, 2.8
0.0007003565414544446, 2.7
0.22108150360116374, 3.1
0.021085833711060157, 3.1
0.048424764806669796, 3.1
0.17738969786787662, 3.5
0.034725808963406976, 3.1
0.04256993625880942, 3.1
0.0665118484440394, 3.4
0.042842088423575904, 3.1
0.0354985285103598, 2.6
0.049473824799867214, 2.9
0.009922133035404563, 2.8
0.05066279492140099, 2.8
0.05735523193208788, 2.8
0.042219940494330976, 2.8
0.02799555903084432, 2.7
0.014497677555474283, 2.6
0.04484526012751521, 2.8
0.35581602281853447, 2.8
0.012694748990190394, 2.9
0.05479189767717675, 3.1
0.01999893122372355, 2.6
0.03477361694192059, 2.4
0.022282105253011497, 2.6
0.03450547537679588, 2.5
0.0864891276143172, 2.9
0.023049048079683946, 2.6
0.07430528558742949, 2.8
0.042199413543576016, 3.1
0.00982170629940687, 3.4
0.03909799340764491, 3.1
0.011633567589166567, 2.8
0.36451761842490327, 2.8
0.18755971197552745, 2.8
0.039696538274657925, 2.7
0.054754938896315004, 2.8
0.032353801021398905, 2.8
0.04632099036401565, 2.9
0.01471055665972326, 2.8
0.073782497813218, 2.8
0.022490556590882557, 3.0
0.03850386605608149, 3.2
0.09453580853191737, 2.8
0.017053284227068307, 2.8
0.04016558344318181, 2.8
0.03187076059930456, 2.5
0.02716747933986712, 2.8
0.07359771814363655, 2.9
